,CATEGORY,INSTALL_DATE,PRIMARYDISTRICTCD,SECONDARYDISTRICTCD,SHAPE_Length,STREET,START,END
171,BKF-NGW,2019,DISTRICT6,,329.980726556007,N 100TH ST ,N 100TH ST AND PALATINE AVE N,GREENWOOD AVE N AND N 100TH ST
172,BKF-BL,2000,DISTRICT7,,322.003170614216,ROY ST ,QUEEN ANNE AVE N AND ROY ST,1ST AVE N AND ROY ST
173,BKF-BL,2000,DISTRICT7,,321.73210840799,ROY ST ,2ND AVE N AND ROY ST,3RD AVE N AND ROY ST
174,BKF-BL,2000,DISTRICT7,,321.72993681229,ROY ST ,NOB HILL AVE N AND ROY ST,4TH AVE N AND ROY ST
175,BKF-SHW,2011,DISTRICT7,,321.971257811139,ROY ST ,5TH AVE N AND ROY ST,ROY ST AND TAYLOR AVE N
176,BKF-PBL,2017,DISTRICT7,,320.722370695207,ROY ST ,8TH AVE N AND ROY ST,9TH AVE N AND ROY ST
177,BKF-SHW,2009,DISTRICT6,,395.488920044713,32ND AVE NW ,32ND AVE NW AND NW 54TH ST,32ND AVE NW AND NW MARKET ST
178,BKF-BL,2009,DISTRICT6,,256.16479928215,32ND AVE NW ,32ND AVE NW AND NW 56TH ST,32ND AVE NW AND NW 57TH ST
179,BKF-BL,2009,DISTRICT6,,132.097917043273,32ND AVE NW ,32ND AVE NW AND NW 58TH ST,32ND AVE NW AND NW 59TH S ST
180,BKF-BL,2009,DISTRICT6,,189.144313852389,32ND AVE NW ,32ND AVE NW AND NW 59TH N ST,32ND AVE NW AND NW 60TH ST
181,BKF-SHW,2009,DISTRICT6,,265.890708952834,32ND AVE NW ,32ND AVE NW AND NW 61ST ST,32ND AVE NW AND NW 62ND S ST
182,BKF-SHW,2009,DISTRICT6,,195.569483253119,32ND AVE NW ,32ND AVE NW AND NW 62ND N ST,32ND AVE NW AND NW 63RD ST
183,BKF-SHW,2008,DISTRICT1,,275.487089249086,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW DAWSON N ST,CALIFORNIA AVE SW AND SW DAWSON S ST
184,BKF-SHW,2008,DISTRICT1,,649.845384392532,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW BRANDON ST,CALIFORNIA AVE SW AND SW FINDLAY ST
185,BKF-SHW,2008,DISTRICT1,,660.074013853288,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW JUNEAU ST,CALIFORNIA AVE SW AND SW RAYMOND ST
186,BKF-SHW,2008,DISTRICT1,,236.584344740138,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW GRAHAM ST,CALIFORNIA AVE SW AND SW EDDY ST
187,BKF-SHW,2008,DISTRICT1,,165.410843624732,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW BEVERIDGE PL,CALIFORNIA AVE SW AND FAUNTLEROY WAY SW
188,BKF-SHW,2009,DISTRICT1,,291.097890951183,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW HOLLY ST,CALIFORNIA AVE SW AND SW WILLOW ST
189,BKF-BL,2009,DISTRICT1,,275.036241394254,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW MILLS ST,CALIFORNIA AVE SW AND SW FRONTENAC ST
190,BKF-SHW,2009,DISTRICT1,,376.349344591416,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW MYRTLE ST,CALIFORNIA AVE SW AND SW ORCHARD ST
191,BKF-BL,2009,DISTRICT1,,102.470833644351,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW OTHELLO N ST,CALIFORNIA AVE SW AND SW OTHELLO S ST
192,BKF-BL,2009,DISTRICT1,,424.338912003105,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW FONTANELLE ST,CALIFORNIA AVE SW AND SW WEBSTER ST
193,BKF-BL,2009,DISTRICT1,,264.109612708807,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW AUSTIN ST,CALIFORNIA AVE SW AND SW IDA ST
194,BKF-SHW,2009,DISTRICT1,,264.112687493935,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW HOLDEN ST,CALIFORNIA AVE SW AND SW PORTLAND ST
195,BKF-SHW,2009,DISTRICT1,,272.817841048939,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW KENYON ST,CALIFORNIA AVE SW AND SW MONROE ST
196,BKF-SHW,2009,DISTRICT1,,177.419225333312,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW ELMGROVE ST,CALIFORNIA AVE SW AND SW SOUTHERN ST
197,BKF-BL,1990,DISTRICT3,,150.778761508285,S JACKSON ST ,S JACKSON ST AND SHORT PL S,30TH AVE S AND S JACKSON ST
198,BKF-SHW,2009,DISTRICT3,,217.198141062407,S JUDKINS ST ,20TH AVE S AND S JUDKINS ST,21ST AVE S AND S JUDKINS ST
199,BKF-SHW,2009,DISTRICT3,,416.586156101636,S JUDKINS ST ,21ST AVE S AND S JUDKINS ST,MTS JUDKINS CONNCTR TRL AND S JUDKINS ST
200,BKF-NGW,2015,DISTRICT3,,552.173661331371,S JUDKINS ST ,24TH N AVE S AND S JUDKINS ST,26TH W AVE S AND S JUDKINS ST
201,BKF-BL,2011,DISTRICT2,,310.519256841252,S JUNEAU ST ,S JUNEAU ST AND SEWARD PARK AVE S,LAKE WASHINGTON BLVD S AND S JUNEAU ST
202,BKF-SHW,2010,DISTRICT1,,660.001562995434,S KENYON ST ,5TH E AVE S AND S KENYON ST,7TH AVE S AND S KENYON ST
203,BKF-SHW,2009,DISTRICT1,,660.19242493138,S KENYON ST ,7TH AVE S AND S KENYON ST,8TH AVE S AND S KENYON ST
204,BKF-NGW,2015,DISTRICT3,,313.941010002664,E HIGHLAND DR ,20TH AVE E AND E HIGHLAND DR,21ST AVE E AND E HIGHLAND DR
205,BKF-PBL,2017,DISTRICT2,,640.644999073884,S COLUMBIAN WAY ,S ANGELINE W ST AND S COLUMBIAN WAY,COLUMBIA DR S AND S COLUMBIAN WAY
206,BKF-PBL,2018,DISTRICT2,,323.059785573171,S COLUMBIAN WAY ,BEACON ER AVE S AND S COLUMBIAN WAY,24TH AVE S AND S COLUMBIAN WAY
207,BKF-PBL,2018,DISTRICT2,,360.629647308273,S COLUMBIAN WAY ,S ANGELINE E ST AND S COLUMBIAN WAY,S AMERICUS ST AND S COLUMBIAN WAY
208,BKF-NGW,2012,DISTRICT2,,201.939190559997,S DAKOTA ST ,15TH AVE S AND S DAKOTA ST,16TH AVE S AND S DAKOTA ST
209,BKF-PBL,2017,DISTRICT7,,375.231636729577,GILMAN AVE W ,GILMAN AVE W AND W EMERSON PL,24TH AVE W AND GILMAN AVE W
210,BKF-PBL,2017,DISTRICT7,,460.882737305672,GILMAN AVE W ,25TH AVE W AND GILMAN AVE W,26TH AVE W AND GILMAN AVE W
211,BKF-PBL,2017,DISTRICT7,,449.471409919222,GILMAN AVE W ,27TH AVE W AND GILMAN AVE W,GILMAN AVE W AND WILLIAMS AVE W
212,BKF-PBL,2017,DISTRICT7,,313.765304694513,GILMAN AVE W ,28TH AVE W AND GILMAN AVE W,28TH PL W AND GILMAN AVE W
213,BKF-SHW,2010,DISTRICT6,,1302.82578441646,GOLDEN GARDENS DR NW ,GOLDEN GARDENS DR NW AND NW 85TH ST,GOLDEN GARDENS DR NW AND SEAVIEW PL NW
214,BKF-SHW,2011,DISTRICT2,,556.487339848502,AIRPORT WAY S ,AIRPORT WAY S AND S LUCILE ST,AIRPORT WAY S AND CORSON AVE S
215,BKF-SHW,2011,DISTRICT2,,224.40070526041,AIRPORT WAY S ,AIRPORT WAY S AND S CARSTENS PL,AIRPORT WAY S AND S HOMER ST
216,BKF-SHW,2011,DISTRICT2,,137.680165972135,AIRPORT WAY S ,AIRPORT WAY S AND S NEBRASKA ST,AIRPORT WAY S AND S VALE ST
217,BKF-BL,2010,DISTRICT2,,132.384494322785,AIRPORT NB WAY S ,7TH AVE S AND AIRPORT NB WAY S,AIRPORT NB WAY S AND S ROYAL BROUGHAM WAY
218,BKF-BL,2000,DISTRICT2,,637.576659427835,ALASKAN WAY S ,ALASKAN WAY S AND S ROYAL BROUGHAM WAY,ALASKAN WAY S AND S ATLANTIC ST
219,BKF-BL,2000,DISTRICT2,,719.885067221766,ALASKAN WAY S ,ALASKAN WAY S AND S MASSACHUSETTS ST,ALASKAN WAY S AND EAST MARGINAL WAY S
220,BKF-SHW,2008,DISTRICT1,,730.283071984154,ALKI AVE SW ,ALKI AVE SW AND HARBOR AVE SW,ALKI AVE SW AND SW RHODE ISLAND ST
221,BKF-SHW,2008,DISTRICT1,,816.815980913874,ALKI AVE SW ,ALKI AVE SW AND SW RHODE ISLAND ST,ALKI AVE SW AND SW JERSEY ST
222,BKF-SHW,2010,DISTRICT5,,328.433713199988,NE 115TH ST ,3RD AVE NE AND NE 115TH ST,4TH AVE NE AND NE 115TH ST
223,BKF-SHW,2013,DISTRICT5,,336.839351506367,NE 115TH ST ,5TH AVE NE AND NE 115TH ST,7TH AVE NE AND NE 115TH ST
224,BKF-SHW,2013,DISTRICT5,,336.829522163556,NE 115TH ST ,8TH AVE NE AND NE 115TH ST,9TH AVE NE AND NE 115TH ST
225,BKF-SHW,2013,DISTRICT5,,336.847240874924,NE 115TH ST ,9TH AVE NE AND NE 115TH ST,NE 115TH ST AND ROOSEVELT WAY NE
226,BKF-BL,2009,DISTRICT3,,326.199230314382,E CHERRY ST ,12TH AVE AND E CHERRY ST,13TH AVE AND E CHERRY ST
227,BKF-BL,2009,DISTRICT3,,321.904532913051,E CHERRY ST ,14TH AVE AND E CHERRY ST,15TH AVE AND E CHERRY ST
228,BKF-BL,2009,DISTRICT3,,321.981530472495,E CHERRY ST ,16TH AVE AND E CHERRY ST,17TH AVE AND E CHERRY ST
229,BKF-BL,2009,DISTRICT3,,322.649232816692,E CHERRY ST ,18TH AVE AND E CHERRY ST,19TH AVE AND E CHERRY ST
230,BKF-BL,2009,DISTRICT3,,319.211240511058,E CHERRY ST ,20TH AVE AND E CHERRY ST,21ST AVE AND E CHERRY ST
231,BKF-SHW,2009,DISTRICT3,,234.7309382806,E CHERRY ST ,22ND AVE AND E CHERRY ST,23RD AVE AND E CHERRY ST
232,BKF-BL,2008,DISTRICT3,,349.933542988861,E CHERRY ST ,24TH AVE AND E CHERRY ST,25TH AVE AND E CHERRY ST
233,BKF-BL,2008,DISTRICT3,,254.02103246871,E CHERRY ST ,26TH AVE AND E CHERRY ST,27TH W AVE AND E CHERRY ST
234,BKF-BL,2008,DISTRICT3,,192.05114651328,E CHERRY ST ,27TH E AVE AND E CHERRY ST,E CHERRY ST AND TEMPLE PL
235,BKF-BL,2008,DISTRICT3,,100.960755896337,E CHERRY ST ,E CHERRY ST AND M L KING JR WAY,28TH AVE AND E CHERRY ST
236,BKF-BL,2008,DISTRICT3,,314.641212830029,E CHERRY ST ,29TH AVE AND E CHERRY ST,30TH AVE AND E CHERRY ST
237,BKF-NGW,2012,DISTRICT4,,263.965502376444,NE 44TH ST ,NE 44TH ST AND THACKERAY PL NE,LATONA AVE NE AND NE 44TH ST
238,BKF-SHW,2008,DISTRICT4,,249.0265675881,NE 45TH ST ,1ST AVE NE AND NE 45TH ST,2ND AVE NE AND NE 45TH ST
239,BKF-SHW,2008,DISTRICT4,,263.994125674594,NE 45TH ST ,2ND AVE NE AND NE 45TH ST,NE 45TH ST AND THACKERAY PL NE
240,BKF-SHW,2008,DISTRICT4,,263.98457388889,NE 45TH ST ,NE 45TH ST AND THACKERAY PL NE,LATONA AVE NE AND NE 45TH ST
241,BKF-SHW,2008,DISTRICT4,,264.011054117733,NE 45TH ST ,LATONA AVE NE AND NE 45TH ST,4TH AVE NE AND NE 45TH ST
242,BKF-SHW,2008,DISTRICT4,,266.16392989211,NE 45TH ST ,4TH AVE NE AND NE 45TH ST,5TH AVE NE AND NE 45TH ST
243,BKF-SHW,2008,DISTRICT4,,549.173284670037,NE 45TH ST ,5TH AVE NE AND NE 45TH ST,7TH AVE NE AND NE 45TH ST
244,BKF-SHW,2008,DISTRICT4,,235.343990070373,NE 45TH ST ,7TH AVE NE AND NE 45TH ST,8TH W AVE NE AND NE 45TH ST
245,BKF-SHW,2008,DISTRICT4,,194.551413182905,NE 45TH ST ,8TH E AVE NE AND NE 45TH ST,9TH W AVE NE AND NE 45TH ST
246,BKF-SHW,2008,DISTRICT4,,88.1996876186202,NE 45TH ST ,9TH W AVE NE AND NE 45TH ST,9TH E AVE NE AND NE 45TH ST
247,BKF-SHW,2008,DISTRICT4,,192.655386450098,NE 45TH ST ,9TH E AVE NE AND NE 45TH ST,NE 45TH ST AND ROOSEVELT WAY NE
248,BKF-PBL,1990,DISTRICT6,,383.002372034956,GREEN LAKE DR N ,EAST GREEN LAKE DR N AND GREEN LAKE DR N,ASHWORTH AVE N AND GREEN LAKE DR N
249,BKF-PBL,1990,DISTRICT6,,426.204479850237,GREEN LAKE DR N ,GREEN LAKE DR N AND N 80TH ST,GREEN LAKE DR N AND STONE AVE N
250,BKF-BL,2008,DISTRICT6,,255.220567856174,GREEN LAKE WAY N ,GREEN LAKE WAY N AND N 50TH ST,GREEN LAKE WAY N AND N 51ST ST
251,BKF-BL,2008,DISTRICT6,,247.49991075185,GREEN LAKE WAY N ,GREEN LAKE WAY N AND N 52ND ST,GREEN LAKE WAY N AND N 53RD ST
252,BKF-BL,2008,DISTRICT6,,249.999645019182,GREEN LAKE WAY N ,GREEN LAKE WAY N AND N 54TH ST,GREEN LAKE WAY N AND N CLOGSTON WAY
253,BKF-BL,2008,DISTRICT6,,114.85011432977,8TH AVE NW ,8TH AVE NW AND LEARY WAY NW,8TH AVE NW AND NW 44TH ST
254,BKF-BL,2008,DISTRICT6,,267.056552557774,8TH AVE NW ,8TH AVE NW AND NW 45TH ST,8TH AVE NW AND NW 46TH ST
255,BKF-BL,2008,DISTRICT6,,266.00712897573,8TH AVE NW ,8TH AVE NW AND NW 47TH ST,8TH AVE NW AND NW 48TH ST
256,BKF-BL,2008,DISTRICT6,,239.574215056705,8TH AVE NW ,8TH AVE NW AND NW 49TH ST,8TH AVE NW AND NW 50TH ST
257,BKF-BL,2008,DISTRICT6,,265.629929256405,8TH AVE NW ,8TH AVE NW AND NW 51ST ST,8TH AVE NW AND NW 52ND ST
258,BKF-BL,2008,DISTRICT6,,266.272770819505,8TH AVE NW ,8TH AVE NW AND NW 53RD ST,8TH AVE NW AND NW 54TH ST
259,BKF-BL,1990,DISTRICT6,,283.453804231859,8TH AVE NW ,8TH AVE NW AND NW MARKET ST,8TH AVE NW AND NW 56TH ST
260,BKF-BL,1990,DISTRICT6,,266.158372809616,8TH AVE NW ,8TH AVE NW AND NW 57TH ST,8TH AVE NW AND NW 58TH ST
261,BKF-SHW,2008,DISTRICT1,,389.684822199843,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW MANNING ST,CALIFORNIA AVE SW AND SW CHARLESTOWN ST
262,BKF-SHW,2008,DISTRICT1,,324.984764253288,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW BRADFORD ST,CALIFORNIA AVE SW AND SW ANDOVER ST
263,BKF-SHW,2008,DISTRICT1,,663.186526330516,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW DAKOTA ST,CALIFORNIA AVE SW AND SW GENESEE ST
264,BKF-SHW,2008,DISTRICT1,,658.458465441273,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW OREGON ST,CALIFORNIA AVE SW AND SW ALASKA ST
265,BKF-SHW,2008,DISTRICT1,,666.62271220381,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND ERSKINE WAY SW,CALIFORNIA AVE SW AND SW HUDSON ST
266,BKF-SHW,2008,DISTRICT1,,353.971517052345,ALKI AVE SW ,62ND AVE SW AND ALKI AVE SW,63RD AVE SW AND ALKI AVE SW
267,BKF-SHW,2008,DISTRICT1,,349.354315382177,ALKI AVE SW ,63RD AVE SW AND ALKI AVE SW,64TH AVE SW AND ALKI AVE SW
268,BKF-SHW,2008,DISTRICT1,,175.515681791772,ALKI AVE SW ,64TH AVE SW AND ALKI AVE SW,64TH PL SW AND ALKI AVE SW
269,BKF-SHW,2000,DISTRICT1,,600.948396322131,ALKI AVE SW ,ALKI AVE SW AND POINT PL SW,ALKI AVE SW AND BEACH DR SW
270,BKF-BL,2008,DISTRICT3,,259.215104317123,E CHERRY ST ,31ST AVE AND E CHERRY ST,32ND AVE AND E CHERRY ST
271,BKF-SHW,2008,DISTRICT3,,260.006513858188,E CHERRY ST ,33RD AVE AND E CHERRY ST,34TH AVE AND E CHERRY ST
272,BKF-NGW,2016,DISTRICT3,,328.182413154676,E COLUMBIA ST ,12TH AVE AND E COLUMBIA ST,13TH AVE AND E COLUMBIA ST
273,BKF-NGW,2016,DISTRICT3,,321.874874164051,E COLUMBIA ST ,14TH AVE AND E COLUMBIA ST,15TH AVE AND E COLUMBIA ST
274,BKF-NGW,2016,DISTRICT3,,322.193722246653,E COLUMBIA ST ,16TH AVE AND E COLUMBIA ST,17TH AVE AND E COLUMBIA ST
275,BKF-NGW,2016,DISTRICT3,,322.036815439423,E COLUMBIA ST ,17TH AVE AND E COLUMBIA ST,18TH AVE AND E COLUMBIA ST
276,BKF-NGW,2016,DISTRICT3,,332.188295223334,E COLUMBIA ST ,19TH AVE AND E COLUMBIA ST,20TH AVE AND E COLUMBIA ST
277,BKF-NGW,2016,DISTRICT3,,321.615553195948,E COLUMBIA ST ,21ST AVE AND E COLUMBIA ST,22ND AVE AND E COLUMBIA ST
278,BKF-SHW,2008,DISTRICT6,,344.145660501346,NW 85TH ST ,31ST AVE NW AND NW 85TH ST,32ND AVE NW AND NW 85TH ST
279,BKF-NGW,2019,DISTRICT6,,330.030276658527,NW 92ND ST ,1ST AVE NW AND NW 92ND ST,2ND AVE NW AND NW 92ND ST
280,BKF-BL,2007,DISTRICT4,,197.950175558221,STONE WAY N ,N 39TH ST AND STONE WAY N,BRIDGE WAY N AND STONE WAY N
281,BKF-BL,2007,DISTRICT4,,198.641353622945,STONE WAY N ,N 40TH ST AND STONE WAY N,N LUCAS PL AND STONE WAY N
282,BKF-BL,2007,DISTRICT4,,426.26453393976,STONE WAY N ,N 41ST N ST AND STONE WAY N,N 42ND ST AND STONE WAY N
283,BKF-BL,2007,DISTRICT4,,273.410986736392,STONE WAY N ,N MENFORD PL AND STONE WAY N,N 43RD ST AND STONE WAY N
284,BKF-BL,2007,DISTRICT4,,260.087846000107,STONE WAY N ,N 44TH ST AND STONE WAY N,N ALLEN PL AND STONE WAY N
285,BKF-BL,2007,DISTRICT4,,270.034146044723,STONE WAY N ,N 45TH ST AND STONE WAY N,N 46TH ST AND STONE WAY N
286,BKF-BL,2018,DISTRICT2,,218.989183446917,SWIFT AVE S ,19TH ER AVE S AND SWIFT AVE S,S GRAHAM ST AND SWIFT AVE S
287,BKF-PBL,2018,DISTRICT2,,145.555746430652,SWIFT AVE S ,SWIFT AV OFF RP AND SWIFT AVE S,S EDDY ST AND SWIFT AVE S
288,BKF-PBL,2018,DISTRICT2,,455.469508296841,SWIFT AVE S ,S WARSAW ST AND SWIFT AVE S,MARS AVE S AND SWIFT AVE S
289,BKF-PBL,2018,DISTRICT2,,563.534548532268,SWIFT AVE S ,S WILLOW ST AND SWIFT AVE S,COVELLO W DR S AND SWIFT AVE S
290,BKF-PBL,2018,DISTRICT2,,229.983738684221,SWIFT AVE S ,COVELLO E DR S AND SWIFT AVE S,S MYRTLE ST AND SWIFT AVE S
291,BKF-SHW,2008,DISTRICT1,,502.710400780399,SYLVAN WAY SW ,SW MORGAN E ST AND SYLVAN WAY SW,HIGH POINT DR SW AND SYLVAN WAY SW
292,BKF-BL,2010,DISTRICT7,,313.109306442783,TAYLOR AVE N ,ROY ST AND TAYLOR AVE N,TAYLOR AVE N AND VALLEY ST
293,BKF-BL,2010,DISTRICT7,,88.4601875970986,TAYLOR AVE N ,ALOHA ST AND TAYLOR AVE N,TAYLOR AVE N AND WARD PL
294,BKF-BL,2010,DISTRICT7,,302.084628735577,TAYLOR AVE N ,PROSPECT ST AND TAYLOR AVE N,HIGHLAND DR AND TAYLOR AVE N
295,BKF-BL,2010,DISTRICT7,,106.969345863967,TAYLOR AVE N ,LEE ST AND TAYLOR AVE N,TAYLOR AVE N AND TAYLOR UPPER AVE N
296,BKF-BL,2010,DISTRICT7,,309.948792009338,TAYLOR AVE N ,GALER ST AND TAYLOR AVE N,GARFIELD ST AND TAYLOR AVE N
297,BKF-BL,1990,DISTRICT6,,266.186444171571,8TH AVE NW ,8TH AVE NW AND NW 59TH ST,8TH AVE NW AND NW 60TH ST
298,BKF-BL,1990,DISTRICT6,,265.999745166945,8TH AVE NW ,8TH AVE NW AND NW 61ST ST,8TH AVE NW AND NW 62ND S ST
299,BKF-BL,1990,DISTRICT6,,132.852570177289,8TH AVE NW ,8TH AVE NW AND NW 62ND N ST,8TH AVE NW AND NW 63RD ST
300,BKF-NGW,2019,DISTRICT5,,157.901419765501,N 100TH ST ,N 100TH ST AND OLYMPIC VIEW PL N,N 100TH ST AND PHINNEY AVE N
301,BKF-NGW,2019,DISTRICT5,,363.808636373714,N 100TH ST ,DAYTON AVE N AND N 100TH ST,EVANSTON AVE N AND N 100TH ST
302,BKF-NGW,2019,DISTRICT5,,663.773296678158,N 100TH ST ,FREMONT AVE N AND N 100TH ST,LINDEN AVE N AND N 100TH ST
303,BKF-NGW,2019,DISTRICT5,,663.284529023629,N 100TH ST ,AURORA AVE N AND N 100TH ST,N 100TH ST AND STONE AVE N
304,BKF-NGW,2019,DISTRICT5,,209.878880282113,N 100TH ST ,INTERLAKE AVE N AND N 100TH ST,ASHWORTH W AVE N AND N 100TH ST
305,BKF-NGW,2019,DISTRICT5,,119.167047237086,N 100TH ST ,ASHWORTH E AVE N AND N 100TH ST,N 100TH ST AND WOODLAWN AVE N
306,BKF-NGW,2019,DISTRICT5,,221.094512466812,N 100TH ST ,DENSMORE E AVE N AND N 100TH ST,N 100TH ST AND WALLINGFORD W AVE N
307,BKF-NGW,2019,DISTRICT5,,138.427565743094,N 100TH ST ,N 100TH ST AND WALLINGFORD E AVE N,COLLEGE WAY N AND N 100TH ST
308,BKF-SHW,2010,DISTRICT6,,1192.30836934273,SEAVIEW PL NW ,SEAVIEW AVE NW AND SEAVIEW PL NW,GOLDEN GARDENS DR NW AND SEAVIEW PL NW
309,BKF-SHW,2009,DISTRICT1,,272.819726707491,CALIFORNIA AVE SW ,CALIFORNIA AVE SW AND SW ROSE ST,CALIFORNIA AVE SW AND SW THISTLE ST
310,BKF-SHW,2007,DISTRICT2,,2183.2804158741,CARKEEK DR S ,41ST AVE S AND CARKEEK DR S,40TH AVE S AND CARKEEK DR S
311,BKF-SHW,2007,DISTRICT2,,196.337825483393,CARKEEK DR S ,CARKEEK DR S AND HARADEN PL S,39TH AVE S AND CARKEEK DR S
312,BKF-NGW,2015,DISTRICT2,,232.093345385587,57TH AVE S ,57TH AVE S AND S MORGAN ST,57TH AVE S AND S MORGAN PL
313,BKF-NGW,2015,DISTRICT2,,248.747280364399,57TH AVE S ,57TH AVE S AND S WARSAW ST,57TH AVE S AND S HOLLY ST
314,BKF-NGW,2019,DISTRICT6,,323.230298706692,NW 92ND ST ,2ND AVE NW AND NW 92ND ST,3RD AVE NW AND NW 92ND ST
315,BKF-NGW,2019,DISTRICT6,,328.353925303493,NW 92ND ST ,3RD AVE NW AND NW 92ND ST,4TH AVE NW AND NW 92ND ST
316,BKF-NGW,2019,DISTRICT6,,328.313534765852,NW 92ND ST ,4TH AVE NW AND NW 92ND ST,6TH AVE NW AND NW 92ND ST
317,BKF-NGW,2019,DISTRICT6,,328.328022720254,NW 92ND ST ,6TH AVE NW AND NW 92ND ST,7TH AVE NW AND NW 92ND ST
318,BKF-NGW,2019,DISTRICT6,,328.326581265013,NW 92ND ST ,7TH AVE NW AND NW 92ND ST,8TH AVE NW AND NW 92ND ST
319,BKF-NGW,2019,DISTRICT2,,322.417729292075,S KING ST ,5TH AVE S AND S KING ST,6TH AVE S AND S KING ST
320,BKF-NGW,2019,DISTRICT2,,161.423633029055,S KING ST ,MAYNARD AVE S AND S KING ST,MAYNARD AL S AND S KING ST
321,BKF-NGW,2019,DISTRICT2,,692.082611418356,S KING ST ,8TH AVE S AND S KING ST,10TH AVE S AND S KING ST
322,BKF-NGW,2019,DISTRICT2,,595.999977018552,S KING ST ,10TH AVE S AND S KING ST,12TH AVE S AND S KING ST
323,BKF-NGW,2019,DISTRICT3,,942.693458771702,S KING ST ,12TH AVE S AND S KING ST,RAINIER AVE S AND S KING ST
324,BKF-NGW,2019,DISTRICT3,,450.684317986962,S KING ST ,RAINIER AVE S AND S KING ST,16TH AVE S AND S KING ST
325,BKF-NGW,2019,DISTRICT3,,644.034256914912,S KING ST ,16TH AVE S AND S KING ST,18TH AVE S AND S KING ST
326,BKF-OFFST,2020,DISTRICT2,,229.908200671183,S LANDER ST ,1ST AVE S AND S LANDER ST,OCCIDENTAL AVE S AND S LANDER ST
327,BKF-OFFST,2020,DISTRICT2,,809.809305747542,S LANDER ST ,OCCIDENTAL AVE S AND S LANDER ST,3RD AVE S AND S LANDER ST
328,BKF-OFFST,2020,DISTRICT2,,229.971589366191,S LANDER ST ,3RD AVE S AND S LANDER ST,4TH AVE S AND S LANDER ST
329,BKF-NGW,2015,DISTRICT2,,173.49997170859,57TH AVE S ,57TH AVE S AND S MORGAN PL,57TH AVE S AND S WARSAW ST
330,BKF-BL,2000,DISTRICT2,,926.225586155836,ALASKAN WAY S ,ALASKAN WAY S AND S ATLANTIC ST,ALASKAN WAY S AND S MASSACHUSETTS ST
331,BKF-SHW,2000,DISTRICT1,,993.079230585676,ALKI AVE SW ,64TH PL SW AND ALKI AVE SW,ALKI AVE SW AND POINT PL SW
332,BKF-SHW,2009,DISTRICT7,,322.099001226405,SENECA ST ,2ND AVE AND SENECA ST,3RD AVE AND SENECA ST
333,BKF-SHW,2009,DISTRICT7,,321.904730623564,SENECA ST ,4TH AVE AND SENECA ST,5TH AVE AND SENECA ST
334,BKF-SHW,2009,DISTRICT7,,395.922308155093,SENECA ST ,6TH AVE AND SENECA ST,HUBBELL PL AND SENECA ST
335,BKF-SHW,2012,DISTRICT7,,322.144055076682,SENECA ST ,8TH AVE AND SENECA ST,9TH AVE AND SENECA ST
336,BKF-BL,2011,DISTRICT2,,290.547155514515,SEWARD PARK AVE S ,S BRANDON ST AND SEWARD PARK AVE S,56TH N AVE S AND SEWARD PARK AVE S
337,BKF-BL,2011,DISTRICT2,,253.622284890401,SEWARD PARK AVE S ,S ORCAS ST AND SEWARD PARK AVE S,OAKHURST N RD S AND SEWARD PARK AVE S
338,BKF-SHW,2008,DISTRICT1,,1079.39792102865,ALKI AVE SW ,ALKI AVE SW AND SW JERSEY ST,ALKI AVE SW AND SW ARKANSAS ST
339,BKF-SHW,2008,DISTRICT1,,1102.66541337152,ALKI AVE SW ,ALKI AVE SW AND SW ARKANSAS ST,ALKI AVE SW AND SW HAMPSHIRE ST
340,BKF-SHW,2008,DISTRICT1,,1066.57894264841,ALKI AVE SW ,ALKI AVE SW AND SW HAMPSHIRE ST,ALKI AVE SW AND SW ILLINOIS ST
341,BKF-SHW,2008,DISTRICT1,,555.887553016662,ALKI AVE SW ,ALKI AVE SW AND SW ILLINOIS ST,ALKI AVE SW AND BONAIR DR SW
342,BKF-SHW,2008,DISTRICT1,,566.124701713442,ALKI AVE SW ,ALKI AVE SW AND BONAIR DR SW,53RD AVE SW AND ALKI AVE SW
343,BKF-SHW,2008,DISTRICT1,,422.713089273752,ALKI AVE SW ,53RD AVE SW AND ALKI AVE SW,54TH PL SW AND ALKI AVE SW
